date, jiaotongyunshu , xiuxianfuwu , meiti , gonggongshiye  , nonglinmuyu , huagong , yiyaoshengwu , shangyemaoyi , guofangjungong , jiayongdianqi  , jianzhucailiao  , jianzhuzhuangshi  , fangdichan  , yousejinshu , jixiezhizao , qiche , dianzi , dianqishebei , fangzhifuzhuang , zonghe , jisuanji , qingongzhizao  , tongxin  , caijue , gangtie , yinhang  , feiyinjinrong  , shipinyinliao  
05/31/00,1446.22,1547.44,395.38,1494.44,1614.32,1358.49,1478.79,1513.87,347.31,1221.97,1632.33,1521.13,1454.02,1373.59,387.71,1285.07,1476.58,1304.35,1457.01,1470.04,1383.91,1401.82,1269.35,1815.62,1456.24,1003.79,557.25,1314.24
06/01/00,1455.51,1557.66,389.74,1496.87,1626.59,1364.02,1479.05,1519.25,350.72,1222.06,1628.07,1531.63,1476.42,1370.01,389.91,1295.31,1496.25,1303.76,1465.35,1471.19,1383.11,1407.38,1274.29,1791.18,1484.37,1005.9,564.08,1317.45
06/02/00,1473.64,1541.21,388.28,1505.35,1617.56,1377,1487.03,1512.8,355.86,1239.25,1651.22,1552.63,1484.7,1401.74,387.82,1302.93,1505.03,1318.23,1462.51,1475.99,1379.46,1404.26,1286.6,1825.74,1526.74,1014.8,563.24,1323.2
06/05/00,1460.99,1528.85,389.39,1499.71,1606.93,1361.37,1476.83,1494.46,350.01,1253.56,1608.61,1535.66,1465.99,1395.67,384.01,1289.13,1509.57,1307.54,1438.58,1466.14,1392.58,1374.51,1280.09,1790.61,1464.93,1010.35,553.1,1335.36
06/06/00,1470.6,1557.27,397.02,1530.46,1635.82,1386.34,1491.51,1519.1,352.09,1263.95,1632.53,1554.64,1495.32,1420.88,390.74,1294.8,1548.3,1335.62,1458.2,1483.87,1432.48,1396.88,1324.62,1870.19,1433.3,1019.01,558.13,1369.67
06/07/00,1500.32,1583.17,393.65,1547.86,1634.67,1390.18,1504.71,1535.92,362.25,1263.52,1630.14,1545.51,1504.37,1415.54,392.75,1300.4,1536.48,1333.09,1465.89,1485.31,1422.57,1407.44,1329.99,1896.82,1427.01,1029.14,570.94,1358.67
06/08/00,1492.63,1586.6,390.79,1529.69,1615.73,1382.79,1490.35,1519.24,362.77,1252.06,1630.75,1533.03,1503.17,1402.81,390.73,1311.39,1515.82,1324.75,1444.72,1469.91,1393.1,1400.24,1303.41,1922.02,1430.88,1036.5,572.9,1339.96
06/09/00,1460.09,1561.21,389.56,1506.3,1606.7,1367.21,1472.28,1504.52,352.87,1241.44,1608.77,1515.54,1487.54,1388.91,385.85,1283.52,1496.6,1308.6,1430.69,1461.62,1373.82,1382.55,1278.4,1915.55,1410.16,1018.33,556.6,1324.17
06/12/00,1473.98,1579.75,387.53,1517.63,1612.07,1378.34,1475.27,1508.96,357.64,1263.39,1617.58,1531.31,1496.88,1397.17,388.34,1286.45,1500.15,1309.24,1435.03,1471.8,1357.04,1386.07,1277.68,1934.66,1406.39,1024.18,555.62,1328.27
06/13/00,1491.82,1596.01,389.91,1539.37,1624.7,1398.15,1512.12,1527.81,362.59,1275.9,1625.53,1545.79,1517.58,1419.54,393.46,1329.01,1507.12,1318.24,1451.35,1487.24,1362.1,1408.31,1280.5,1901.59,1435.14,1031.39,563.12,1345.12
06/14/00,1499.18,1593.02,384.54,1527.93,1624.34,1396.76,1501.15,1526.13,359.72,1260.06,1635.6,1545.83,1513.91,1408.45,392.89,1327.94,1493.13,1316,1442.99,1484.9,1339.36,1404.28,1258.25,1899.58,1428.73,1039.53,570.51,1350.97
06/15/00,1503.38,1595.06,377.82,1536.21,1619.74,1404.96,1507.99,1536.42,366.2,1262.8,1658.55,1555.38,1523.54,1415.77,394.04,1340.31,1495.2,1320.33,1449.4,1498.69,1342.53,1414.33,1275.08,1904.31,1425.74,1046.18,586.55,1357.91
06/16/00,1496.81,1594.75,382.75,1531.15,1603.84,1390.41,1501.25,1522.78,363.44,1254.04,1637.97,1537.01,1499.66,1420.97,394.46,1323.51,1489.69,1312.98,1439.06,1481.37,1341.79,1401.73,1266.08,1877.86,1423.6,1029.46,574.59,1343.16
06/19/00,1487.3,1586.55,386.87,1529.48,1599.43,1387.44,1488.75,1518.3,358.68,1256.61,1633.59,1533.46,1485.48,1420.54,395.14,1310.62,1486.43,1304.64,1433.85,1467.11,1338.93,1398.55,1259.47,1853.83,1431.19,1019.2,568.78,1348.06
06/20/00,1470.65,1554.5,382.88,1508.98,1594.29,1376.88,1471.71,1502.67,353.41,1242.09,1614.81,1528.03,1482.97,1401.78,394.5,1289.41,1483.31,1304.62,1425.17,1451.26,1336.49,1374.63,1251.67,1856.07,1407.72,1013.72,559.62,1344.66
06/21/00,1481.73,1573.52,385.93,1531.64,1606.88,1392.3,1490.41,1508.65,355.61,1255.07,1640.71,1548.03,1493.01,1424.66,400.27,1309.18,1517.56,1318.24,1431.84,1470.82,1371.9,1392.03,1279.7,1892.43,1410.53,1015.92,565.11,1365.25
06/22/00,1482.32,1570.49,389.46,1526.88,1605.22,1398.2,1493.45,1510.25,354.83,1257.49,1632.19,1550.01,1486.63,1411.41,402.42,1304.02,1523.59,1321.07,1437.68,1483.77,1361.96,1385,1290.74,1896.77,1415.33,1013.68,557.53,1367.03
06/23/00,1498.67,1578.07,391.73,1538.43,1618.66,1412.64,1527.38,1521.33,355.79,1264.85,1663.54,1574.15,1500.39,1432.81,407.76,1321.39,1553.65,1356.67,1442.35,1501.49,1410.35,1389.39,1329.69,1923.66,1444.79,1013.59,565.5,1378.78
06/26/00,1506.8,1601.52,391.96,1550.33,1618.39,1428.72,1551.83,1531.94,359.87,1276.17,1677.94,1577.13,1512.93,1467.14,412.68,1337.71,1554.46,1392.6,1456.55,1495.14,1393.16,1414.43,1340.02,1948.59,1470.46,1012.98,562.07,1384.07
06/27/00,1503.44,1608.91,392.71,1556.15,1616.77,1436.99,1547.35,1527.07,360.61,1271.46,1671.64,1557.14,1517.19,1469.99,411.86,1344.47,1534.49,1389.04,1450.4,1484.46,1366.24,1416.03,1318.43,1982.8,1477.63,1008.25,555.84,1374.83
06/28/00,1501.91,1606.37,385.57,1562.57,1617.78,1426.34,1571.34,1538.59,363.83,1274.5,1681.1,1559.89,1525.22,1485.76,413.37,1347.47,1535.82,1388.24,1449.38,1495.85,1374.29,1417.81,1319.64,1968.72,1491.9,1008.86,567.67,1375.67
06/29/00,1499.13,1578.73,381.46,1563,1618.18,1415.47,1578.74,1530.48,359.66,1271.6,1665.31,1554.16,1523.14,1484.35,406.7,1341.45,1528.42,1375.86,1446.3,1496.83,1371.17,1416.15,1323.71,1941.68,1474.89,1004.32,563.17,1376.67
06/30/00,1490.85,1567.61,385.74,1559.32,1603.62,1408,1555.86,1518.83,369.65,1264.02,1657.35,1555.28,1512.63,1472.79,406.33,1352.61,1526.74,1370.42,1439.76,1483.49,1355.21,1409.48,1311.58,1938,1463.44,1010.07,562.81,1375.31
07/03/00,1457.84,1533.69,375.17,1542.08,1580.58,1381.77,1536.85,1499.76,363.58,1236.62,1630.08,1533.81,1481.29,1453.61,398.92,1346.09,1493.14,1347.63,1423.57,1461.95,1320.11,1396.85,1284.48,1895.93,1447.05,990.96,553.6,1354.41
07/04/00,1464.31,1542.34,378.78,1552.7,1594.41,1398.11,1540.36,1511.91,365.17,1241.09,1643.27,1528.92,1490.8,1466.2,405.68,1363.06,1506.7,1385.59,1430.92,1466.71,1325.39,1406.96,1300.01,1919.97,1462.58,994.99,556.24,1370.41
07/05/00,1466.45,1550.14,377.27,1552.75,1599.36,1397.6,1536.89,1511.51,369.33,1238.16,1650.18,1524.61,1486.81,1468.17,410.13,1352.4,1518.78,1383.92,1425.57,1472.98,1323.66,1407.83,1297.5,1910.59,1465.7,988.19,557.04,1369.42
07/06/00,1459.28,1538.53,373.83,1544.42,1601.89,1392.71,1533.18,1505.7,363.41,1235.75,1653.9,1525.09,1476,1472.6,409.91,1345.03,1514.08,1372.12,1421.38,1469.27,1315.1,1400.28,1291.75,1888.83,1480.23,990.21,554.12,1359.79
07/07/00,1496.37,1561.28,373.34,1565.91,1615.66,1421.43,1556.46,1523.76,366.6,1250.46,1674.39,1541.46,1493.97,1491.44,417.37,1373.63,1532,1388.82,1435.25,1481.19,1324.08,1411.79,1303.17,1951.85,1505.22,1000.87,559.02,1377.65
07/10/00,1508.06,1573.02,369.86,1578.25,1616.83,1437,1577.6,1532.04,370.82,1252.86,1675,1553.35,1503.29,1514.61,421.04,1416.78,1536.05,1377.47,1437.63,1483.19,1309.83,1437.66,1304.05,1979.79,1551.01,990.26,560.79,1394.84
07/11/00,1524.88,1580.39,377.47,1586.91,1621.45,1443.64,1572.59,1539.58,369.81,1268.28,1676.26,1570.33,1517.57,1513.06,421.45,1413.67,1557.17,1385.03,1451.9,1500.75,1355.28,1446.87,1341.16,1964.36,1538.56,1007.2,562.31,1403.1
07/12/00,1535.4,1593.52,372.43,1598.23,1616.44,1452.88,1582.4,1551.63,371.26,1270.55,1681.87,1572.34,1519.59,1518.07,423.53,1429.97,1558.01,1382.3,1452.86,1493.14,1341,1453.17,1326.85,1982.99,1594.94,1015.93,564,1407.36
07/13/00,1522.86,1595.12,381.55,1587.65,1616.63,1443.38,1576.62,1556.76,367.02,1277.47,1663.6,1572.36,1525.79,1530.61,423.89,1409.22,1598.43,1393.84,1452.48,1493.53,1405.94,1444.81,1376.02,2034.08,1568.82,1005.79,561.96,1401.22
07/14/00,1533.69,1604.68,375.76,1588.56,1626.56,1463.97,1577.73,1560.49,370.01,1269.5,1676.02,1570.25,1533.88,1533.98,424.91,1430.4,1600.04,1400.16,1461.43,1508.81,1393.8,1447.52,1371.39,2046.42,1568.02,1006.53,559.39,1408.74
07/17/00,1519.1,1593.24,375.7,1573.31,1619.58,1459.81,1574.22,1548.26,369.26,1241.81,1666.98,1563.96,1522.12,1527.93,425.58,1435.85,1591.87,1386.67,1456.75,1521.4,1374.95,1444.23,1366.8,2007.99,1559.57,998.46,556.41,1402.49
07/18/00,1523.54,1601.42,380.16,1580.81,1628.22,1469.21,1578.65,1558.64,376.86,1247.76,1672.29,1577.53,1527.79,1538.06,425.85,1441.67,1607.29,1379.18,1467.7,1532.08,1396.31,1445.62,1378.1,2059.03,1577.53,998.51,558.57,1409.21
07/19/00,1533.44,1605.47,380.54,1584.37,1634.04,1465.87,1583.45,1561.24,373.22,1251.46,1668.64,1570.84,1525.1,1536.99,430.43,1445.04,1601.62,1374.82,1477.34,1536.67,1397.91,1461.17,1368.35,2055.4,1574.08,1011.09,568.48,1412.74
07/20/00,1526.5,1611.06,380.86,1580.25,1651.86,1462.07,1582.18,1563.08,376.49,1243.4,1670.35,1566.25,1525.49,1529.16,432.21,1448.73,1587,1364.35,1477.11,1520.92,1377.6,1462.42,1346.1,2020.21,1575.61,1002.17,576.79,1413.11
07/21/00,1526.7,1609.46,377.82,1583.39,1658.36,1467.24,1588.13,1564.54,373.06,1242.35,1678.9,1562.83,1530.9,1530.75,431.85,1461.41,1579.84,1365.66,1492,1531.03,1375.86,1483.88,1360.72,2032.74,1579.34,1001.18,580.33,1405.61
07/24/00,1520.29,1590.88,375.8,1583.81,1663.57,1460.75,1574.78,1565.45,371.21,1237.55,1680.6,1548.03,1539.21,1525.25,428.46,1443.17,1567.39,1355.43,1486.3,1526.98,1358.45,1486.48,1346.93,2008.85,1586.34,993.44,578.93,1396.12
07/25/00,1526.2,1598.35,375.08,1583.16,1672.47,1460.3,1586.24,1567.22,371.89,1240.23,1684.2,1550.64,1545.84,1526.85,431.74,1453.56,1575.07,1350.14,1496.11,1532.04,1356.57,1485.75,1341.56,2022.07,1598.99,998.64,579.32,1399.75
07/26/00,1531.63,1613.04,377.72,1589.73,1680.16,1472.19,1594.56,1578.1,372.99,1247.68,1709.77,1566.06,1557.13,1537.67,433.92,1476.01,1597.78,1362.16,1506.09,1541.44,1362.97,1510.77,1358.71,2021.45,1611.73,993.81,582.29,1409.43
07/27/00,1527.02,1609.54,376.63,1581.44,1678.25,1471.03,1596.13,1578.41,373.42,1254.36,1712.2,1567.08,1553.66,1534.91,432.83,1466.21,1591.24,1363.24,1501.33,1539.33,1373.19,1514.03,1352.31,2023.35,1605.7,1057.94,599.38,1412.19
07/28/00,1526.37,1611.97,378.58,1580.49,1685.83,1473.4,1598.31,1575.69,371.84,1249.77,1726.94,1570.75,1556.24,1535.57,436.23,1464.78,1594.54,1370.12,1511.2,1544.45,1396.98,1531.54,1356.3,2064.46,1609.6,1031.18,591.57,1422.37
07/31/00,1527.97,1623.43,383.76,1587.49,1705.02,1476.32,1597.22,1593.66,374.62,1246.81,1762.72,1578.67,1561.77,1552.48,437.7,1471.15,1602.78,1394.13,1520.26,1558.95,1454.06,1535.61,1363.86,2067.89,1620.72,1033.53,594.49,1430.35
08/01/00,1529.82,1624.87,386.13,1596.19,1712.32,1480.97,1603.09,1600.85,380.71,1249.6,1758.56,1571.75,1567.34,1550.27,438.4,1478.99,1608.82,1391.09,1521.19,1559.27,1438.2,1544.02,1366.01,2078.36,1632.7,1035.79,598.63,1435.5
08/02/00,1525.08,1629.23,387.04,1588.58,1712.91,1483.04,1604.45,1602.04,378.4,1243.72,1767.59,1568.75,1561.09,1563.76,440.94,1483.11,1611.2,1396.17,1528.16,1558.73,1455.25,1530.91,1395.83,2056.27,1661.11,1021.32,593.5,1442.49
08/03/00,1526.22,1656.12,387.54,1585.09,1709.66,1489.4,1605.05,1596.1,376.05,1249.62,1780.33,1575.68,1563.25,1568.13,439.15,1480.01,1623.03,1384.72,1529.84,1560.62,1479.88,1548.81,1410.86,2085.13,1671.94,1021.27,590.08,1441.89
08/04/00,1511.92,1658.2,391.29,1575.46,1697.42,1476.68,1598.57,1583.87,372.52,1249.2,1754.61,1563.06,1549.01,1557.23,433.79,1466.33,1627.86,1368.53,1511.34,1554.7,1478.56,1527.09,1400.12,2066.5,1644.5,1021.37,585.83,1423.16
08/07/00,1515.53,1655.04,397.78,1571.12,1710.62,1486.19,1596.45,1599.4,376.81,1250.11,1764.83,1558.8,1560.27,1552.57,436.27,1477.41,1646.21,1376.98,1511.89,1564.63,1503.2,1536.56,1436.4,2069.65,1658.46,1022.97,586.51,1438.48
08/08/00,1520.45,1670.6,396.65,1580.96,1734.69,1491.22,1606.13,1613.55,385.03,1248.29,1779.11,1574.6,1567.57,1569.22,440.32,1479.22,1655.34,1388.3,1525.46,1581.43,1514.9,1546.65,1456.16,2094.37,1667.67,1020.14,590.73,1447.64
08/09/00,1523.66,1661.62,402.04,1585.58,1738.58,1494.98,1612.72,1627.19,391.3,1261.46,1795.86,1596.2,1573.37,1573.49,441.78,1478.95,1665.91,1403.69,1538.72,1590.16,1539.04,1553.24,1496.34,2062.16,1654.15,1027.79,593.54,1452.08
08/10/00,1524.55,1661.82,402.38,1586.93,1748.79,1493.48,1611.42,1628.65,388.82,1255.8,1793.99,1608.03,1570.88,1591.45,440.79,1476.56,1690.2,1437.05,1547.07,1603.16,1555.81,1551.35,1499.75,2073.3,1633.29,1020.52,587.49,1456.18
08/11/00,1531.16,1669,401.78,1585.21,1741.82,1491.84,1619.53,1618.05,387.4,1256.05,1791.87,1599.54,1577.17,1588.32,443.55,1476.67,1672.2,1418.98,1550.97,1593.72,1513.24,1561.82,1474.24,2077.41,1642.07,1023.15,586.31,1448.8
08/14/00,1540.56,1682.36,402.63,1589.79,1759.61,1506,1636.71,1632.46,393.61,1259.27,1802.54,1593.61,1584.2,1607.11,447.45,1488.92,1669.95,1433.69,1561.39,1607.73,1492.44,1577.95,1481.13,2089.37,1662.94,1034.51,593.42,1457.78
08/15/00,1538.07,1683.64,399.46,1588.83,1771.53,1510.1,1638.08,1636.48,394.42,1258.29,1803.33,1598.43,1578.54,1614.32,447.47,1481.39,1670,1437.37,1560.01,1607.73,1497.38,1583.87,1460.17,2077.66,1654.22,1025.91,596.89,1453.4
08/16/00,1543.83,1685.22,397.68,1595.82,1787.17,1521.93,1633.57,1649.67,390.52,1267.79,1808.58,1591.86,1587.15,1614.9,450.17,1476.84,1664.16,1434.78,1564.13,1608.68,1488.3,1586.99,1452.42,2076.1,1660.8,1031.27,605.23,1461.32
08/17/00,1546.71,1690.47,398.55,1601.24,1791.69,1522.46,1625.36,1650.82,393.85,1278.11,1803.25,1594.35,1585.41,1620.46,453.95,1484.6,1662.97,1435,1573.27,1608.2,1488.85,1587.34,1459.48,2091.68,1662.06,1037.99,600.45,1461.9
08/18/00,1548.8,1709,395.85,1600.85,1793.3,1524.31,1629.18,1652.51,394.39,1279.23,1808.61,1601.86,1583.69,1624.82,454.68,1484.48,1665.07,1439.83,1573.13,1612.35,1468.9,1582,1454.2,2115.93,1656.72,1032.4,607.24,1463.66
08/21/00,1557.45,1713.64,394.28,1617.67,1792.66,1546.87,1637.61,1667.96,401.89,1291.23,1842.69,1615.7,1593.12,1643.16,462.1,1489.33,1661.44,1425.64,1590.13,1625.83,1436.17,1593.66,1443.26,2122.37,1682.52,1028.27,618.03,1482.37
08/22/00,1543.79,1694.24,392.21,1592.56,1751.01,1513.6,1621.14,1632.69,389.36,1260.45,1809.03,1596.84,1569.72,1612.08,452.99,1475.27,1642.58,1405.76,1558.33,1590.15,1425.95,1572.28,1428.4,2060.62,1658,1015.73,599.46,1458.58
08/23/00,1526.49,1666.7,386.98,1571.18,1748.05,1498.24,1615.51,1622.56,389.26,1256.85,1792.44,1588.19,1558.68,1611.52,450.55,1468.34,1640.6,1394.89,1545.06,1569.58,1403.35,1565.5,1422.9,2039.76,1639.09,1011.42,602.09,1446.3
08/24/00,1532.94,1679.33,388.28,1586.94,1749.75,1503.51,1623.78,1637.12,390.75,1265.35,1818.85,1586.05,1573.09,1629.45,452.39,1475.22,1651.8,1404.45,1555.66,1571.86,1407.94,1594.91,1420.8,2057.68,1638.8,1011.94,607.42,1464.42
08/25/00,1548.28,1681.9,391.36,1595.62,1757.56,1516.6,1643.54,1649.1,396.57,1268.37,1840.66,1593.36,1584.77,1634.2,453.83,1483.44,1657.44,1423.26,1571.43,1590.96,1441.99,1611.61,1439.11,2077.76,1652.48,1013.9,610.26,1477.96
08/28/00,1562.64,1708.9,393.01,1600.78,1795.07,1530.11,1656.37,1676.58,406.9,1275.32,1853.45,1606.31,1591.09,1643.81,461.36,1494.05,1661.37,1435.71,1590.3,1601.95,1432.92,1636.1,1445.37,2066.21,1660.91,1012.31,616,1478.26
08/29/00,1563.16,1710.11,392.74,1611.52,1807.64,1538.17,1671.08,1673.69,405.76,1275.33,1862.15,1594.56,1595.56,1644.02,464.36,1498.01,1656.14,1432.4,1590.56,1598.75,1425.57,1647.68,1455.68,2074.14,1679.54,1008.04,621.56,1482.91
08/30/00,1548.08,1691.06,391.27,1594.99,1803.79,1514.69,1649.55,1645.93,394.67,1257.08,1833.7,1574.4,1578.16,1617.52,458.7,1471.02,1643.31,1414.45,1565.58,1576.96,1413.91,1642.76,1427.24,2046.72,1645.89,1000.25,607.93,1469.86
08/31/00,1510.32,1638.43,383.6,1550.53,1765.19,1471.12,1608.79,1602.15,380.41,1225.23,1789.99,1542.89,1529.68,1565.02,446.78,1429.48,1603.22,1384.9,1517.92,1543.43,1374.49,1597.15,1393.5,1992.93,1585.7,993.72,587,1433.65
09/01/00,1492.75,1627.11,378.17,1531.18,1753.97,1452.47,1600.2,1593.74,378.5,1220.92,1769.25,1528.34,1513.83,1542.18,443.4,1413.83,1588.05,1360.33,1514.84,1528,1353.1,1567.16,1374.39,1985.08,1567.77,992.65,582.86,1418.04
09/04/00,1493.32,1643.19,380.05,1539.32,1780.95,1462.81,1626.03,1606.24,384.46,1223.82,1799.34,1526.43,1519.92,1560.77,448.24,1416.05,1596.87,1365.13,1531.24,1530.2,1356.25,1587.38,1398.39,2019.6,1574.24,988.7,593.55,1427.05
09/05/00,1463.24,1612.37,370.16,1513.4,1758.01,1431.93,1592.2,1567.33,372.76,1195.85,1771.44,1486.31,1492.72,1529.26,442.95,1372.28,1575.47,1327.75,1503.48,1495.73,1324.41,1555.38,1379.49,1971.63,1532.76,961.77,575.54,1396.77
09/06/00,1429.28,1588.94,367.46,1482.28,1732.24,1404.59,1557.07,1543.51,359.33,1174.06,1756.9,1444.23,1457.91,1492.36,434.72,1347.37,1565.14,1297.48,1483.23,1474.19,1304.61,1526.54,1389.49,1936.86,1494.09,942.81,577.63,1368.24
09/07/00,1446.86,1601.61,372.04,1495.36,1754.39,1425.25,1576.06,1561.57,364.31,1185.4,1778.44,1460.12,1477.65,1516.24,442.72,1369.19,1572.36,1309.26,1501.21,1491.08,1313.99,1558.45,1396.45,1981.82,1523.87,950.51,589.62,1381.78
09/08/00,1442.09,1612.05,376.86,1496.8,1747.72,1433.72,1577.44,1561.7,365.03,1189.96,1790.08,1475.16,1483.41,1527.47,444.33,1370.32,1583.12,1317.06,1514.58,1495.93,1339.04,1566.24,1414.75,1986.26,1525.38,948.91,591.81,1387.83
09/11/00,1453.3,1623.81,375.82,1501.96,1743,1447.75,1584.52,1584.4,372.2,1199.04,1810.35,1479.35,1491.97,1554.82,445.89,1377.03,1583.17,1325.86,1539.46,1500.34,1336.4,1564.83,1426.85,1984.15,1529.51,948.81,611.86,1395.77
09/12/00,1466.32,1624.48,373.29,1511.01,1760.21,1456.81,1597.18,1592.02,371.38,1213.46,1820.62,1484.59,1510.11,1560.5,445.8,1382.84,1585.97,1333.82,1542.57,1509.61,1333.21,1568.62,1421.32,2007.64,1546.95,959.99,635.41,1405.01
09/13/00,1471.84,1635.83,376.01,1525.41,1767.09,1470.21,1597.53,1603.19,372.77,1217.14,1825.1,1496.88,1516.57,1566.77,446.78,1390.01,1595.46,1336.48,1541.67,1509.74,1341.44,1580.28,1411.24,2056.26,1559.71,969.8,623.41,1410.48
09/14/00,1460.2,1637.68,379.17,1520.21,1755.38,1458.3,1593.42,1596.86,375.78,1205.02,1817.71,1485.32,1512.39,1571.26,448.18,1380.29,1591.4,1342.51,1547.89,1506.81,1339.88,1567.83,1404.46,2041.72,1540.55,956.56,628.25,1400.13
09/15/00,1456,1640.13,377.71,1519.08,1747.98,1462.14,1595.22,1601.38,373.76,1211.22,1821.1,1479.73,1515.97,1578.94,448.75,1381.6,1590.83,1337.99,1564.5,1495.14,1327.37,1572.77,1400.76,2036.59,1534.57,951.73,619.48,1397.1
09/18/00,1430.67,1610.21,372.38,1485.72,1723.04,1443.26,1572.61,1584.26,365.04,1195.73,1795.97,1459.48,1488.88,1556.91,442.76,1357.02,1562.83,1308.95,1548.57,1469.67,1297.3,1534.84,1382.34,2031.35,1513.68,938.12,605.64,1379.87
09/19/00,1400.83,1564.77,360.62,1447.06,1700.39,1410.09,1532.75,1547.39,351.97,1171.9,1757.44,1411.37,1456.91,1520.67,431.51,1322.92,1525.49,1275.19,1523.16,1432.24,1269.26,1485.04,1353.47,2026.78,1474.39,914.19,594.18,1345.85
09/20/00,1422.15,1578.93,361.23,1457.88,1727.68,1431.45,1543.87,1561.66,355.69,1179.51,1775.79,1425.71,1474.32,1538.01,435.63,1335.16,1534.73,1289.91,1542.96,1439.7,1281.06,1494.28,1356.74,2059.11,1492.02,920.11,612.31,1355.09
09/21/00,1409.36,1569.66,360.42,1447.63,1723.22,1416.17,1539.74,1546.43,351.13,1175.45,1765.64,1415.08,1460.31,1529.11,431.98,1327.1,1516.18,1274.17,1518.33,1430.6,1268.97,1482.62,1344.59,2026.13,1477.14,917.43,616.28,1347.97
09/22/00,1397.14,1557.39,355.49,1428.72,1713.71,1403.34,1528.94,1534.29,345.3,1165.83,1738.28,1403.08,1445.6,1520.08,428.82,1314.49,1514.69,1264.72,1501.27,1419.32,1260.78,1467.48,1349.02,1997.6,1457.9,909.49,606.08,1342.83
09/25/00,1385.23,1555.11,353.17,1413.71,1703.37,1385.04,1515.47,1515.34,341.03,1158.5,1727.78,1382.37,1436.25,1502.78,427.21,1305.23,1504.19,1263.05,1474.32,1404.75,1262.41,1460.37,1353.16,1966.39,1445.58,916.07,603.2,1330.43
09/26/00,1391.58,1564.27,353.42,1423.06,1712.11,1394.29,1527.23,1520.46,344.93,1162.53,1747.66,1400.04,1448.88,1523.23,428.2,1313.61,1520.02,1268.1,1481.89,1419.93,1280.23,1469.51,1356.6,1989.17,1456.82,924.94,596.68,1340.46
09/27/00,1412.46,1584.9,359.04,1441.62,1727.46,1412.6,1545.52,1541.51,349.7,1180.58,1763.85,1424.04,1465,1537.72,432.4,1326.99,1541.37,1283.36,1496.65,1430.14,1298.04,1495.52,1368.92,1996.22,1493.55,947.81,608.59,1356.96
09/28/00,1396.93,1569.8,358.29,1422.87,1711.08,1394.67,1527.53,1526.97,342.8,1162.76,1740.72,1403.51,1440.47,1520.23,425.96,1313.37,1518.8,1267.33,1475.4,1411.29,1274.99,1473.91,1356.46,1967.28,1473.33,936.83,590.69,1347.13
09/29/00,1411.33,1586.24,363.01,1437.05,1722.64,1411.69,1544.66,1553.47,347.62,1174.26,1767.96,1420.7,1460.58,1531.47,430.09,1325.49,1544.89,1279.72,1492.48,1424.88,1291.91,1488.82,1388.54,1991.3,1490.02,940.86,593.06,1363.08
10/09/00,1412.28,1597.91,357.95,1432.18,1728.39,1422.63,1557.52,1571.55,350.52,1173.11,1777.4,1427.64,1467.61,1539.42,434.55,1330.29,1541.34,1303.84,1499.64,1436.41,1281.79,1501.51,1391.42,2000.44,1493.44,929.46,592.97,1363.88
10/10/00,1429.24,1610.74,351.36,1454.18,1753.77,1445.67,1582.35,1601.29,355.02,1191.31,1795.94,1436.25,1487.32,1558.79,439.86,1353.21,1552.33,1317.51,1517.64,1458.85,1287.31,1525.67,1412.94,2008.66,1515.44,969.6,616.31,1374.73
10/11/00,1420.65,1609.26,353.06,1456.68,1746.89,1436.99,1570.04,1591.45,354.02,1185.14,1796.71,1428.3,1480.99,1549.31,435.96,1345.53,1545.26,1306.37,1510.94,1446.95,1290.81,1519.42,1397.19,2013.74,1507.16,962.61,604.49,1377.13
10/12/00,1407.81,1599.84,348.18,1449.02,1730.38,1438.25,1563.23,1605.89,357.12,1180.12,1792.93,1411.37,1478.55,1534.98,435.42,1337.09,1540.74,1296.85,1507.96,1445.57,1271.79,1519.05,1396.71,2002.09,1497.07,949.75,619.66,1373.97
10/13/00,1407.59,1598.7,346.31,1448.64,1705.4,1434.63,1556.72,1580.39,357.83,1179.19,1815.15,1406.1,1479.34,1525.79,433.93,1329.15,1531.5,1292.97,1506.28,1445.15,1263.56,1504.38,1396.63,2007.4,1493.22,952.18,615.83,1369.74
10/16/00,1396.01,1585.78,341.21,1447.59,1707.07,1419.19,1540.03,1570.27,357.95,1172.65,1820.94,1385.13,1468.51,1510.7,429.95,1326.89,1525.17,1282.22,1491.84,1419.23,1256.12,1486.99,1391.35,1983.48,1483.09,930.59,614.77,1357.57
10/17/00,1393.63,1583.87,340.05,1450.48,1724.95,1427.44,1547.58,1573.49,358.03,1176.07,1821.79,1396.12,1471.63,1525.82,430.75,1323.3,1523.99,1275.22,1498.26,1426.49,1273.48,1492.29,1396.19,1983.21,1486.74,936.65,608.26,1361.88
10/18/00,1401.51,1587.67,343.35,1467.71,1733.46,1439.8,1553.15,1576.61,361.37,1192.58,1820.09,1412.29,1481.42,1548.1,435.89,1339.94,1546.38,1286.62,1499.91,1439.32,1306.86,1500.44,1418.59,1988.45,1504.48,939.6,605.37,1367.06
10/19/00,1405.08,1572.82,337.64,1459.33,1726.18,1430.93,1549.88,1566.71,355.63,1179.33,1812.77,1400.34,1470.68,1546.3,432.05,1334.9,1537.61,1275.72,1488.82,1427.54,1284.82,1490.64,1403.55,2005.02,1500.03,930.26,601.45,1357.75
